"AVGMovingSpeed","CanonicalName","Aspect","BulkDensity","ClayPercentage","PETDriestQuarter","PETseasonality","PETWettestQuarter","OrganicCarbon","PhCaCL","Slope","bio2","bio14","bio15","bio18","bio19"
88,"Aepyceros_melampus",0.000192662765052131,0.418709926920196,0.594541620312821,0.615362439954655,-0.958139914707082,0.909772132300819,-0.357523464144216,0.141772200473687,-0.253315579813877,0.806670093340018,-0.329235252758714,0.448118750426348,0.321430628663086,-0.35478529899256
80,"Alcelaphus_buselaphus",0.0862053188055814,0.597791383160624,0.367427741165898,1.01184863718847,-1.10451178298677,0.662391601054129,-0.351755837652121,0.015972011300582,-0.379435559364325,0.772876805078181,-0.502673785920809,0.98682143016744,-0.190369380758965,0.674526513548971
9.6,"Alces_alces",0.0566465482312795,-0.455826716445224,-0.601288535681323,-0.657061790144989,-0.0217382337661739,-1.18035901793408,0.574690447557282,-1.30471922032884,0.14467947898934,-1.52416651067852,0.676482789718418,-1.02057974801225,0.0998532294389814,0.280167021645631
55,"Ammotragus_lervia",-0.224524750518912,0.405922647193584,0.486590337545596,1.16291646892317,0.443245533980032,-0.92579622830574,-0.0344843872665923,1.18630879911123,0.955134739790284,-0.187271998444025,-0.263074718863029,-0.670517770478882,-0.729744698176647,-0.0103304103094626
90,"Antidorcas_marsupialis",0.276218549124396,0.597440398703823,0.0148951399132196,0.36688331982487,-0.0439123672525075,1.11411750455007,-0.454139886916811,0.348441400431178,-0.313046441360493,1.53144471831581,-0.608060175001079,1.12433430065848,-0.341353534918239,-0.578724319433965
40,"Antilocapra_americana",-0.193014541109569,0.685668834151127,0.0424274895638391,0.0827435022854795,1.07149127815233,0.39507778827454,-0.339285902786969,0.450028701039138,0.184474998664625,1.61673488234743,-0.166309002085914,-0.426185547090492,-0.388550954058458,-0.256011174308096
80,"Antilope_cervicapra",-0.445261032623528,0.615681703571397,0.519245472130418,0.982381105226778,0.00304067765741613,0.532449654559012,-0.410175734741675,0.933295441032675,-0.46721774113691,0.561417164425771,-0.586038250617743,2.14226203089148,-0.276408630764827,-0.492376446088098
65,"Axis_axis",-0.0347385485685126,0.452221815562943,0.64829054345026,0.795897020486186,-0.553691782661505,0.217273715854234,-0.323190928076695,0.353985040626453,-0.124502665511121,-0.194544158480237,-0.4168227830304,1.58719474125637,0.636312244746114,-0.00560697830253637
57.5,"Bison_bison",-0.169664378280597,0.650326228082016,-0.347179999123186,0.10005759855813,0.713586825478794,-0.890393414020725,-0.364855452376552,0.249413087620204,0.748555647083647,1.43159031574017,0.545510960348162,-1.31056406857016,-0.327718588827874,0.167370501184687
65,"Bison_bonasus",0.0325074879070119,-0.363465480462336,-0.164827362686184,-0.761668181659841,0.426606606985351,-0.023157151259393,0.557854375316697,-0.847738351647354,-0.467418664842126,-1.16671684185698,0.426252233248557,-0.995801303063571,0.0437955362772226,-0.00706661827263579
56,"Bos_frontalis_gaurus",0.193975688037732,0.315247150690766,0.892538481207885,0.631433055079254,-0.968166488092971,0.11412112548241,-0.271860050663485,-0.191653268195186,0.645922301475205,-0.44403377515304,-0.243681202505997,0.902311154041606,1.23542956838593,0.0226309164461145
40,"Bos_grunniens_mutus",0.510654246763135,-0.236478136354758,-0.158095173711287,-0.848071072072971,-0.140716494990238,-0.246182921192255,0.0108587116143719,0.57134938441215,0.950094141306209,0.657359739324127,-0.550642832446698,1.03380824146044,0.937318936531407,-0.533263154783246
50,"Bos_javanicus",-0.192624972425615,0.0254642636366801,0.68624497619139,0.834566098895316,-1.45034206989128,0.274563396719703,-0.266907662311626,-0.970855552492699,-0.0294040572061664,-0.596096918076371,-0.0677913429256511,0.361465196271652,0.551522585675389,0.158060268905496
40,"Bos_taurus_primigenius",0.660920688183841,-0.210231191647366,-0.270206728885086,-0.774877697864484,0.422082897153857,0.130087504769819,0.136939955447766,-0.643137003400419,-0.408664869855311,-1.22195680105556,0.290584245969304,-0.951453966145272,-0.00255445917306297,-0.0899045969495358
48,"Boselaphus_tragocamelus",-0.300873729779049,0.520698784216066,0.336456924049136,1.1156273195188,0.259186150782529,0.58224831245958,-0.419286577540327,0.858860447649411,-0.44944054072693,0.694876594474036,-0.566219232511457,2.38309427409469,-0.0806771995961398,-0.479797896334554
48,"Bubalus_bubalis_arnee",0.264300554927425,0.385173897427739,0.0827694956074226,0.372270106218063,-1.27782153908493,0.241308066983676,-0.287985684597064,-0.313353001267641,-0.0836574696253585,-0.934790749290825,0.0517587960078655,0.490980897186512,3.47626037110228,0.56044515351313
53.5,"Camelus_bactrianus",0.00635712596720375,0.5530383931969,0.205488828137076,-0.662023856022239,1.0135462821092,0.497709221442364,-0.387382429457023,1.24606404430802,0.674765317462606,0.665079256844684,-0.558817200920784,0.719175227369837,-0.686541224094008,-0.520630255914305
53.5,"Camelus_dromedarius",-0.467355783089934,0.361193255175002,-0.0526013145026077,1.70855122311286,1.05676704612594,-0.885202199421302,-0.425448406302964,1.22311456608027,0.30117573497818,0.699817085687192,-0.637601200524481,0.577735858751704,-1.10817286209597,-0.393739342563503
17,"Capra_hircus_aegagrus",0.0411022610132374,0.331502936195422,0.585033155548377,1.55314439121308,1.10120772619618,-1.00560170956676,-0.372318021598842,1.28737310511797,1.23247797360832,0.558935890937021,-0.600957479778575,0.841701192044848,-1.07691904836995,0.278863665091281
20,"Capricornis_swinhoei",0.177333480670795,0.0538495136501242,0.0377663825000827,-0.259529594725231,-1.34484067641743,-0.35616662779422,-0.19975997336773,0.96476901117359,3.8672265095814,-1.42360162657469,1.64870523315755,-0.202060261586474,4.97524298023264,0.972570065584791
24,"Ceratotherium_simum",-0.447379213769679,0.239896274915637,0.219535335564719,0.146886871793568,-0.309208945148768,1.08082576762821,-0.401566709802659,0.145065007841017,-0.220849054810043,0.485123508104999,-0.185998691521948,0.101083060353086,0.625319613522759,-0.370411832764783
55,"Cervus_elaphus",0.148239530410775,-1.26390029408218,-0.173854537175474,-0.157075820273554,-0.0790305914581588,-1.53998326814566,2.11669629609158,-0.869546447882975,0.508932385794817,-1.33435938586256,1.19723059278133,-1.21968171748606,0.0920142462352869,0.695081840309239
72,"Connochaetes_gnou",-0.233543683800535,0.305988837907476,0.494954635176095,-0.0451584201103767,0.0745639856807875,0.94918686495418,-0.417520501337967,0.203108613763441,0.0256851601179036,1.19232230349875,-0.338850180100363,0.102433794441932,0.509974389099452,-0.43908458153492
80,"Connochaetes_taurinus",-0.10080414304591,0.444194152749387,0.51982272586032,0.445918769859694,-0.570089051163679,1.00818470780503,-0.370810595365844,0.210719712854552,-0.358150503970899,0.850927374946543,-0.382119228867714,0.554029224812747,0.316964271980038,-0.443637951788539
48,"Dama_dama",0.0483437043795513,-0.25837219056785,0.129497002146092,-0.449023309654407,0.00619344141194952,-1.30915821230909,0.311417026620437,-0.547832711192978,-0.342841405010368,-1.49173495597891,0.781832369155849,-1.29710417460089,-0.0847820540298987,0.266777337750901
80,"Damaliscus_lunatus",0.339915271953557,0.514282648837525,0.362398196704497,0.761885396426788,-1.16364418693923,0.775820454205186,-0.320030345375738,-0.043471361139641,-0.367098805650076,0.723212433264833,-0.316721355084799,0.455497454499409,0.159534858967675,0.219341275033335
55,"Diceros_bicornis",0.119518243115204,0.313660196424041,1.16504014522074,0.616486243919124,-0.865478205987409,0.813648342667844,-0.341306399185415,0.242425987712913,0.0863675400974254,0.964138190289526,-0.372712904182517,0.706161983135059,0.281748363587718,-0.395528396219222
50,"Equus_africanus",1.20632904508962,0.278973910308474,0.124519371622666,0.855288083760502,-1.30076065581358,1.22284091642103,-0.405038563398332,1.23229435737137,-0.238189155020079,-0.072134666368542,-0.617447154114233,0.664901981272182,-0.75229217183837,-0.579340977016915
60,"Equus_burchellii",-0.111750153497471,0.296791825398434,1.0669444385122,0.605643860090166,-1.03470821352135,0.796628982399072,-0.339965022475883,0.183066663375134,-0.0525277246401425,0.847473835217634,-0.211642840685358,0.33721116905064,0.370405421139709,-0.281714322579446
64,"Equus_grevyi",0.00828754021086292,0.499406809045458,1.72122309383572,1.11866713588287,-1.7017011538551,0.936316874964229,-0.343148814807225,0.310959856272181,-0.138534653293585,1.77100661776825,-0.194780788958875,0.390915663041258,0.295511759265527,-0.240085744554359
69,"Equus_hemionus",-0.470791878727997,0.446297489335092,0.228394661229969,1.42788428550703,0.551996155025838,-1.11838190478175,-0.341379291481503,1.30838999570549,0.0255343677734033,0.152442349920304,-0.591989411280236,0.995215708718201,-1.0688185067786,-0.191277777529085
60,"Equus_kiang",-0.212132910934969,-0.0786802398609218,0.130592080861246,-0.885391713626778,-0.263097861112382,-0.456476179509758,-0.228979370913851,0.356542268200403,0.992077846240176,0.594831647407612,-0.5371974056807,0.451756142052298,-0.380430757958597,-0.514082793007931
48,"Equus_przewalskii",0.0664981479014901,-0.150108295713718,0.0372241763180666,-0.978150209020691,0.601103578779425,0.165129201403941,-0.0920876388606403,0.338985917356174,0.328028120090117,0.56183071000723,-0.573474689219147,1.25697375688297,-0.0322750669427117,-0.56716594268688
64,"Equus_zebra",-0.103871813588993,0.363762609702081,0.399689008995858,0.209589350270967,0.475107072761519,0.824350729794832,-0.44482560834635,0.717652308114061,0.275966315829371,1.28915400139724,-0.28834073716507,-0.0893727911986463,-0.554154786707378,-0.397222755163485
72.5,"Eudorcas_thomsonii",0.0588935272876854,-0.0261512139739735,1.78793564389059,0.801628123741872,-1.56906457228764,0.438333385965458,-0.267272123792065,0.159176755441747,0.0686730201480409,0.633622222948414,-0.14199487743611,-0.0115400223631446,0.404128420754284,-0.141634965036259
70,"Gazella_dorcas",-0.38533817968148,0.391852779783844,-0.049369340398041,1.66410898278363,0.705813649980742,-1.03139468171308,-0.372239071959755,1.36958623594562,0.120474973595309,0.354644373696557,-0.639433386561777,0.869079674479138,-1.11495434997992,-0.376713619952772
80,"Gazella_gazella",0.359421262300008,0.589860376045864,1.90056214650443,1.4403804172946,0.566239929111592,-1.2831322881991,-0.306249211531791,0.483665881128448,0.664946183864709,-0.0194036703665953,-0.639433386561777,1.32613224652884,-1.11163311021103,0.833498397897221
60,"Gazella_subgutturosa",-0.029216551615045,0.669515798424481,0.352245968069446,0.523864659059257,1.23381813937745,-0.253297613911146,-0.447478078009551,1.46178913964888,-0.0807668064370099,0.70560672382761,-0.615614968076938,0.980673594931269,-0.891460097108947,-0.293362948420331
55,"Giraffa_camelopardalis",-0.31061298625121,0.575543436376152,0.687736384631597,0.902515458137328,-1.19198454592781,1.13985750632054,-0.363188225812308,0.498512249482764,-0.240201777936143,1.33732867618843,-0.509841991279028,1.05213481889773,-0.0371010562396006,-0.474506877888982
30,"Hippopotamus_amphibius",-0.132605484703874,0.402606693660729,0.360921266981704,0.527484960437204,-0.774719976787277,0.991098781603042,-0.372187956527552,0.128955797215922,-0.35734361084672,0.658472034336325,-0.343512777671135,0.499748955193557,0.331951399579862,-0.324732820672769
57,"Hippotragus_equinus",-0.177844116657121,0.71892198071389,0.425572899351629,1.25595652812699,-1.2584775027227,0.578281065993553,-0.346876792088954,-0.12425398423796,-0.500367297773986,0.609388451874949,-0.639134254147525,1.49981045169839,-0.548462428643301,0.472079527363793
57,"Hippotragus_niger",0.261660514495196,0.691715021538444,-0.143894376722606,0.571194127846151,-0.676138483038524,1.0237028896646,-0.42070554757084,-0.196448359175479,-0.363515391621684,0.955178725267229,-0.565559645538031,1.15592684051206,0.305902991464792,-0.551224764404089
60,"Lama_glama_guanicoe",-0.0254179509909654,-0.483352600934978,-0.0949524964865,0.303580908497381,-0.0420953714655047,-1.44555059727773,-0.0945765088943667,-0.172527847511536,1.30284660188165,-0.34145190214753,0.13551860883262,-0.733895728901825,-0.603783304751119,0.011060231467973
56,"Litocranius_walleri",-0.605975709894639,0.598073854168836,1.12766528692553,1.12624249731566,-1.68204715027271,1.11427656701622,-0.381812845127707,0.334659630582158,-0.129525705816522,1.43041726010578,-0.501454922390978,1.0847928837594,0.00117496072081189,-0.520242702268965
42,"Madoqua_guentheri",-0.687428280004159,0.528050160933543,1.00506221121688,1.15052187352111,-1.72210460284934,1.04381125234433,-0.332503582487262,0.304055461524229,0.37563392350651,1.46143830694336,-0.301880053102436,0.552582482663664,-0.0054266187474408,-0.249755635917986
42,"Madoqua_kirkii",0.26172353045304,0.455593243725459,1.14957019957941,0.663523903749285,-1.13057389193297,0.716358767081079,-0.321410401972959,0.221497338540216,-0.0714933651133686,0.63655992822707,-0.371119920211202,0.65412042733359,0.251695643096216,-0.404711904367114
30,"Odocoileus_hemionus",0.0500020532133615,0.7447177664106,-0.0379500872401716,0.831213799803972,0.663456263528451,-0.908563584926896,-0.306488962875524,0.0707546367474709,0.948397177936325,0.933021219816287,-0.292396665126663,0.049592980059464,-0.721939544615863,0.748110870847584
56,"Odocoileus_virginianus",-0.0772298706599062,0.391279104832865,-0.0795016070561909,-0.145448479090546,0.51999092908944,0.549558367033447,-0.0685177723937587,-0.42387589348123,-0.160313814308229,0.282084451479435,1.05794367752569,-0.899333457741991,0.503030911685705,0.349056403361874
60,"Oryx_gazella",0.244012055266188,0.632776051801052,-0.133570771017019,0.442604374350744,-0.0268070464779407,1.1082638341385,-0.462558429064602,0.307556877980098,-0.357978282853586,1.55055958251476,-0.62735827070968,1.16758024273071,-0.40060667110706,-0.580855666327266
50,"Ourebia_ourebi",0.16522150541979,0.732202935741871,0.0517828169366791,1.29369497528163,-1.25754015634442,0.55090148345166,-0.350612315652647,0.0119301628962916,-0.465582163763926,0.624782223220581,-0.637546508403965,1.40631723461166,-0.474215962948838,1.41744945434285
50,"Ovibos_moschatus",0.22074138850375,-0.24542508194999,-0.810085391680867,-1.04819286614297,-0.855208731716424,-1.45942201971184,0.594131103676806,0.531047861670733,-0.0263764762301807,-1.52773442128144,-0.3852510894853,0.0482808881360673,-0.615554938937648,-0.469468715989776
60,"Ovis_ammon",0.0847925148341895,0.179445229680572,-0.00172905728467208,-0.932222271329754,0.475819525373566,0.0344683730260639,-0.263576356499184,0.71919233888987,0.890681618060714,0.437962925581971,-0.552645626900421,0.826942677755135,-0.414397166838196,-0.523463977354862
40,"Ovis_aries_orientalis",-0.277744831058709,0.335032554535652,0.417113544027013,0.710256120917848,0.837618269914304,-0.722598816181513,-0.359933694122078,0.886800394233596,0.87259654480707,0.332087341980642,-0.564480321399697,0.0513003229119095,-1.00060720645059,-0.264560998520391
48,"Ovis_canadensis",-0.26147550827927,0.738055303488131,-0.157042932152489,0.755662201243262,0.7616828929313,-0.22797447801051,-0.393747306247777,0.431772694303441,1.62972611604987,1.28370769077454,-0.181774575307283,-0.492669065344339,-0.553871008760609,-0.1501481627232
35,"Pecari_tajacu",-0.119989149272959,0.254260581215644,0.733369901930089,0.936718655793138,-0.55039711458893,0.677786996461491,-0.0869753468036034,-0.085615910241681,0.205343378385846,0.261991039954772,0.379495044930583,0.075853308176554,0.702947977862617,0.91622241151785
55,"Phacochoerus_aethiopicus",0.00683669358209129,0.539004970880324,0.659356775647071,0.93343533524727,-1.32474525433409,0.680616994610002,-0.350653299272937,0.02587070190966,-0.19434446760122,0.593743474455919,-0.349771396424565,0.465166924439626,0.0117815138517977,0.366439159685846
55,"Phacochoerus_africanus",-0.0143570717517301,0.568993320839232,0.39009348691553,1.01068771175736,-1.11679395251964,0.695572808924682,-0.346361976134277,0.0817174179417721,-0.361741806877178,0.707536603207749,-0.520625153946182,1.07606293655745,-0.181442883716379,0.477711127191389
70,"Rangifer_tarandus",-0.550010834236906,0.449018464464247,-0.903700715364311,-0.641033434189962,-0.472169469958247,-1.48812566948887,-0.278128658194259,-1.07162462507455,1.52233394008583,-1.55322936883548,1.14370003364409,-1.16917490544942,0.445980654675216,0.651887040140372
55,"Rhinoceros_unicornis",-0.100207227876415,0.229055022353796,0.45851837974461,0.0859649332946647,-0.30386634689058,0.610996283934674,-0.273381192416581,-0.337449953406779,0.399107215608143,-0.072134666368542,-0.481603646491912,1.47265704656976,3.93641170270592,-0.418630523860462
48,"Rucervus_duvaucelii",0.674798856086831,0.734116712248181,1.25230823021624,0.444269006479928,-0.266843263668012,0.287994274755472,-0.36043542031593,0.311692430749599,-0.272090354855083,0.0941106573777465,-0.465113972156255,1.56358235496713,1.732765108765,-0.381061846499213
50,"Rupicapra_pyrenaica",-0.153785568300257,-0.473960878395344,0.142169117685536,-0.265461283789566,-0.483264640217897,-0.951666965901909,-0.0433754768542648,-0.744028788373689,2.32138301092809,-1.36479259285281,2.08599298442334,-1.47034800357835,0.407050313916875,0.825070224391042
50,"Rupicapra_rupicapra",0.197565868965975,-0.434465768556079,0.066828633856148,-0.0188581142460753,-0.441888565019354,-1.90160493756706,0.0512451215377984,0.517272068442758,2.44393764049754,-1.43575234765899,2.24176243826855,-1.48781717014177,0.561316876872205,1.11701762439979
48,"Sus_scrofa",-0.221043274532771,0.0456889016811573,0.378402516898273,-0.346152755510806,0.409262794947999,-0.413461395067948,0.0794815052808795,0.559404595744212,-0.0283401554997912,-0.997918731424298,0.494976739421405,-1.20725750678868,-0.300259290614394,0.0941291147427658
57,"Syncerus_caffer",0.0642861354025136,0.473830998603726,0.514150917400064,0.995632016893937,-1.25017658011926,0.653637869950319,-0.327307164656197,-0.00614574087059254,-0.310480942682501,0.600590200242578,-0.394522988542917,0.862044001188223,-0.069042920933867,0.432486087448734
70,"Taurotragus_oryx",0.00183039896044078,0.323545449894013,0.596592610853395,0.587884772612112,-1.02547295646794,0.706275716250372,-0.291260083266068,-0.00958646024148146,-0.0616626450120704,0.743290158039804,-0.333593321515161,0.455495542740366,0.186104361199313,-0.344965158250949
72,"Tragelaphus_buxtoni",-0.262134410125788,0.352971320688349,1.92204130624258,0.396952576568444,-2.00872271649673,-0.324878202957197,-0.283259834067361,0.048101280819433,1.89212327484622,0.504513292417091,0.0751191679833802,-0.458060819802948,0.576643575575926,0.258626052471579
70,"Tragelaphus_eurycerus",0.56244686865802,-0.0484085719782457,1.72053777241695,0.94355737599128,-1.68872191735014,0.339635046660475,-0.220245548528038,-1.50612083741195,-0.509048583381699,-0.636150687393263,2.37008208582603,-0.496635193062439,1.90709108550664,3.39299640563035
70,"Tragelaphus_imberbis",-0.629764912644729,0.550567319990529,1.29924017515141,0.958693080517666,-1.53008519925391,0.963030866217515,-0.368911070200632,0.211080198331919,-0.128196580970939,0.923303445380705,-0.48913405983021,0.99490920046508,0.0101829441567865,-0.508845532338749
65,"Vicugna_vicugna",0.104286081786174,-0.0679178199991797,-0.344921522326052,-0.11098087643874,-1.01509277016076,-0.0689050735430296,-0.324622253526898,-0.0496789679891409,1.16349115930871,1.87825781369902,-0.593114076630154,1.67840911626436,0.0285496118796034,-0.564840374331706
